selected,left,right,elapsed,,,
c_Co_R,c_Co_G,c_Co_R,0.818,,,
a_An_B,a_Co_G,a_An_B,0.634,,,
c_SpCo_B,c_SpCo_B,c_An_G,0.9,,,
a_Tr,a_Tr,a_SpCo_B,1.385,,,
c_SpCo_R,c_SpCo_B,c_SpCo_R,1.318,,,
c_SpCo_R,c_SpCo_R,c_Co_B,0.984,,,
c_Cool,c_Cool,c_Warm,2.235,,,
a_SpCo_R,a_SpCo_R,a_An_R,1.167,,,
a_SatL_R,a_SatL_R,a_SatH_R,3.019,,,
c_Co_G,c_Co_G,c_An_G,1.303,,,
c_Co_B,c_Co_B,c_An_R,0.85,,,
c_Tr,c_Tr,c_Co_B,0.751,,,
a_An_B,a_Tr,a_An_B,1.034,,,
c_Co_B,c_Co_B,c_Co_R,0.651,,,
c_Tr,c_Tr,c_CC,0.934,,,
a_SpCo_B,a_SpCo_B,a_An_R,2.101,,,
c_SatL_R,c_SatL_R,c_SatH_R,1.652,,,
c_An_R,c_SpCo_G,c_An_R,3.336,,,
a_CC,a_CC,a_Co_G,1.634,,,
c_SatL_G,c_SatL_G,c_SatH_G,1.468,,,
c_An_G,c_SpCo_R,c_An_G,4.221,,,
a_CC,a_CC,a_Co_B,0.934,,,
c_Co_B,c_Co_G,c_Co_B,1.285,,,
a_Co_G,a_Co_G,a_An_R,0.834,,,
a_An_B,a_An_G,a_An_B,1.334,,,
a_An_G,a_Co_G,a_An_G,1.818,,,
c_CC,c_CC,c_An_G,1.635,,,
c_SpCo_G,c_SpCo_G,c_Co_B,1.334,,,
a_SpCo_B,a_SpCo_G,a_SpCo_B,0.918,,,
c_Tr,c_Tr,c_An_B,0.7,,,
a_SpCo_G,a_SpCo_G,a_Co_G,0.751,,,
c_Tr,c_Tr,c_An_R,0.6,,,
c_Co_G,c_Tr,c_Co_G,0.784,,,
a_Tr,a_Tr,a_SpCo_R,0.868,,,
a_CC,a_CC,a_SpCo_G,0.634,,,
c_An_R,c_An_G,c_An_R,0.583,,,
a_SpCo_G,a_SpCo_G,a_Co_R,0.601,,,
c_Co_R,c_Co_R,c_An_G,0.651,,,
a_An_G,a_An_G,a_An_R,0.751,,,
c_Tr,c_Tr,c_SpCo_B,0.734,,,
c_SpCo_R,c_SpCo_R,c_Co_G,0.667,,,
a_An_R,a_SpCo_G,a_An_R,0.684,,,
c_CC,c_CC,c_SpCo_B,0.667,,,
c_An_B,c_SpCo_B,c_An_B,1.435,,,
a_Co_G,a_Co_G,a_Co_R,0.583,,,
a_Co_B,a_Co_B,a_Co_R,0.501,,,
a_SpCo_B,a_SpCo_B,a_Co_B,0.45,,,
a_CC,a_CC,a_SpCo_R,0.451,,,
a_SpCo_R,a_SpCo_R,a_Co_B,0.433,,,
a_An_R,a_CC,a_An_R,0.984,,,
c_SpCo_B,c_SpCo_B,c_Co_R,1.268,,,
c_An_R,c_An_B,c_An_R,1.034,,,
c_Co_G,c_Co_G,c_An_B,1.251,,,
c_Co_B,c_Co_B,c_An_G,1.051,,,
a_CC,a_CC,a_SpCo_B,0.767,,,
c_CC,c_CC,c_An_R,0.601,,,
a_An_B,a_CC,a_An_B,0.6,,,
a_Co_B,a_SpCo_G,a_Co_B,0.651,,,
c_SpCo_G,c_SpCo_G,c_An_G,0.65,,,
a_Tr,a_Tr,a_Co_B,0.501,,,
c_Tr,c_Tr,c_SpCo_G,0.918,,,
a_SatL_B,a_SatL_B,a_SatH_B,1.602,,,
a_An_B,a_SpCo_B,a_An_B,1.284,,,
a_Tr,a_Tr,a_An_R,0.884,,,
a_Tr,a_Tr,a_SpCo_G,0.75,,,
a_SpCo_R,a_SpCo_G,a_SpCo_R,0.751,,,
a_An_G,a_CC,a_An_G,0.784,,,
a_Co_B,a_Co_B,a_An_B,0.934,,,
a_SpCo_B,a_SpCo_B,a_Co_R,0.934,,,
c_Tr,c_Tr,c_SpCo_R,0.984,,,
a_Co_R,a_Co_R,a_An_G,1.285,,,
a_An_B,a_SpCo_G,a_An_B,0.951,,,
a_Co_R,a_Tr,a_Co_R,2.602,,,
a_An_G,a_SpCo_B,a_An_G,1.351,,,
a_SpCo_R,a_SpCo_B,a_SpCo_R,0.717,,,
c_CC,c_CC,c_Co_G,2.753,,,
a_Tr,a_Tr,a_An_G,2.119,,,
c_SpCo_R,c_SpCo_R,c_Co_R,1.117,,,
c_Co_R,c_Tr,c_Co_R,1.669,,,
a_SpCo_B,a_SpCo_B,a_Co_G,1.25,,,
c_Co_R,c_SpCo_G,c_Co_R,0.684,,,
a_SpCo_R,a_SpCo_R,a_An_G,0.701,,,
c_Co_R,c_CC,c_Co_R,0.6,,,
c_An_R,c_SpCo_B,c_An_R,0.868,,,
a_Co_B,a_Co_G,a_Co_B,1.117,,,
c_SpCo_G,c_CC,c_SpCo_G,0.934,,,
c_Co_R,c_Co_R,c_An_B,0.751,,,
c_SpCo_B,c_SpCo_G,c_SpCo_B,0.8,,,
c_Tr,c_Tr,c_An_G,0.634,,,
a_An_B,a_SpCo_R,a_An_B,1.251,,,
a_Cool,a_Cool,a_Warm,0.801,,,
a_CC,a_Tr,a_CC,1.118,,,
c_Co_R,c_Co_R,c_An_R,1.318,,,
c_SpCo_R,c_SpCo_R,c_An_R,0.717,,,
c_Co_G,c_Co_G,c_An_R,0.601,,,
a_Co_R,a_CC,a_Co_R,0.684,,,
a_An_R,a_Co_B,a_An_R,0.901,,,
c_Co_G,c_SpCo_B,c_Co_G,0.834,,,
c_An_B,c_CC,c_An_B,0.55,,,
c_SpCo_R,c_CC,c_SpCo_R,0.5,,,
a_SpCo_G,a_SpCo_G,a_An_G,0.818,,,
a_An_R,a_Co_R,a_An_R,1.317,,,
a_An_R,a_An_B,a_An_R,0.734,,,
a_Co_B,a_Co_B,a_An_G,0.734,,,
c_CC,c_CC,c_Co_B,1.635,,,
c_Co_B,c_Co_B,c_Tr,0,,,
c_An_B,c_An_B,c_Co_G,3.669,,,
c_SpCo_R,c_An_G,c_SpCo_R,2.002,,,
c_An_B,c_An_B,c_Co_B,1.935,,,
a_CC,a_Co_G,a_CC,3.853,,,
c_An_B,c_An_B,c_SpCo_R,4.505,,,
c_Co_B,c_Co_B,c_CC,2.018,,,
c_An_R,c_An_R,c_SpCo_G,2.185,,,
a_An_R,a_An_R,a_Co_R,6.472,,,
a_SatH_R,a_SatH_R,a_SatL_R,1.885,,,
c_SpCo_B,c_SpCo_B,c_SpCo_G,1.937,,,
c_Co_B,c_Co_B,c_Co_G,4.853,,,
c_An_B,c_An_R,c_An_B,1.201,,,
c_SpCo_R,c_SpCo_R,c_SpCo_B,3.402,,,
a_CC,a_Co_B,a_CC,1.335,,,
a_An_B,a_An_B,a_Co_G,1.718,,,
c_CC,c_Co_G,c_CC,4.972,,,
c_An_B,c_An_B,c_SpCo_G,0.783,,,
a_An_G,a_An_G,a_SpCo_B,5.221,,,
a_An_B,a_An_B,a_Co_R,2.586,,,
c_Co_B,c_Co_R,c_Co_B,2.318,,,
a_An_B,a_An_R,a_An_B,5.054,,,
c_Co_R,c_Co_R,c_Tr,1.736,,,
c_SpCo_B,c_SpCo_B,c_CC,1.284,,,
c_Co_R,c_Co_R,c_CC,3.503,,,
a_An_B,a_An_B,a_SpCo_G,1.602,,,
a_An_G,a_An_G,a_Co_G,3.903,,,
c_Co_R,c_Co_R,c_SpCo_B,1.184,,,
c_SpCo_G,c_SpCo_G,c_CC,2.052,,,
c_SpCo_R,c_SpCo_R,c_CC,1.034,,,
c_Co_R,c_Co_R,c_Co_G,1.368,,,
a_Co_R,a_Co_R,a_SpCo_R,3.02,,,
a_SpCo_R,a_SpCo_R,a_SpCo_G,1.401,,,
a_Cool,a_Warm,a_Cool,1.318,,,
a_An_B,a_An_B,a_An_G,0.968,,,
c_SatH_B,c_SatH_B,c_SatL_B,2.701,,,
c_An_G,c_An_G,c_SpCo_B,3.503,,,
a_CC,a_An_B,a_CC,1.318,,,
a_Co_R,a_Co_R,a_SpCo_G,2.735,,,
c_An_R,c_An_R,c_CC,0.901,,,
c_An_R,c_An_R,c_Tr,1.252,,,
c_Co_R,c_An_G,c_Co_R,1.334,,,
a_Co_B,a_An_R,a_Co_B,1.919,,,
a_An_R,a_An_R,a_SpCo_R,1.534,,,
a_An_G,a_An_G,a_SpCo_G,3.053,,,
c_An_G,c_An_G,c_CC,0.884,,,
a_SpCo_R,a_SpCo_R,a_CC,2.252,,,
c_An_B,c_An_B,c_CC,3.936,,,
a_Co_G,a_Co_G,a_SpCo_B,1.418,,,
a_Tr,a_SpCo_G,a_Tr,2.169,,,
a_An_B,a_An_B,a_Tr,0.701,,,
c_SpCo_G,c_SpCo_G,c_Tr,2.068,,,
a_Co_B,a_Co_B,a_SpCo_G,1.685,,,
a_Co_R,a_Co_R,a_SpCo_B,3.186,,,
c_An_G,c_An_R,c_An_G,3.736,,,
a_Co_B,a_Co_B,a_Co_G,1.818,,,
c_Co_B,c_Co_B,c_SpCo_R,0.868,,,
c_Co_B,c_An_R,c_Co_B,0.784,,,
a_SatL_B,a_SatH_B,a_SatL_B,1.885,,,
c_An_B,c_An_B,c_SpCo_B,0.851,,,
c_An_R,c_An_R,c_Co_R,3.37,,,
c_SpCo_G,c_An_G,c_SpCo_G,2.785,,,
c_Co_B,c_Co_B,c_SpCo_G,0.834,,,
a_An_G,a_An_G,a_SpCo_R,1.151,,,
a_CC,a_An_R,a_CC,2.852,,,
a_Co_R,a_Co_R,a_Co_G,4.02,,,
a_Co_B,a_Co_R,a_Co_B,1.035,,,
c_SpCo_G,c_Co_R,c_SpCo_G,1.568,,,
a_SpCo_G,a_Co_G,a_SpCo_G,1.668,,,
c_An_B,c_An_B,c_Tr,0.701,,,
c_SpCo_G,c_SpCo_R,c_SpCo_G,1.701,,,
a_An_R,a_An_R,a_SpCo_B,0.951,,,
a_An_G,a_An_R,a_An_G,0.634,,,
c_Co_G,c_Co_G,c_SpCo_G,4.036,,,
a_CC,a_SpCo_B,a_CC,0.734,,,
a_CC,a_Co_R,a_CC,0.884,,,
c_An_R,c_An_R,c_SpCo_B,1.201,,,
a_CC,a_SpCo_G,a_CC,0.718,,,
c_Co_B,c_An_G,c_Co_B,1.534,,,
a_SatL_G,a_SatH_G,a_SatL_G,2.02,,,
c_SpCo_R,c_An_R,c_SpCo_R,4.987,,,
a_An_B,a_An_B,a_SpCo_B,1.051,,,
c_SpCo_R,c_Co_G,c_SpCo_R,0.967,,,
a_An_G,a_An_G,a_Co_B,0.984,,,
c_Co_G,c_Co_G,c_Tr,6.189,,,
c_An_B,c_An_B,c_Co_R,0.734,,,
a_Tr,a_Co_B,a_Tr,1.802,,,
c_SatH_G,c_SatH_G,c_SatL_G,2.952,,,
c_An_B,c_An_B,c_An_G,1.602,,,
a_An_B,a_An_B,a_SpCo_R,1.468,,,
a_Co_B,a_Co_B,a_SpCo_B,1.668,,,
a_An_G,a_An_G,a_Tr,1.784,,,
a_An_B,a_An_B,a_Co_B,1.218,,,
a_CC,a_CC,a_Tr,0.817,,,
c_Tr,c_CC,c_Tr,1.602,,,
c_Cool,c_Warm,c_Cool,4.254,,,
a_SpCo_R,a_Co_G,a_SpCo_R,1.952,,,
c_Co_G,c_Co_G,c_SpCo_B,1.501,,,
c_An_R,c_An_R,c_Co_G,0.884,,,
a_Tr,a_SpCo_R,a_Tr,2.919,,,
a_An_R,a_An_R,a_Tr,0.884,,,
a_Tr,a_Co_G,a_Tr,1.651,,,
c_SpCo_R,c_Co_R,c_SpCo_R,1.802,,,
c_An_G,c_An_G,c_Tr,0.717,,,
c_SatH_R,c_SatH_R,c_SatL_R,2.002,,,
c_Co_B,c_Co_B,c_SpCo_B,1.851,,,
a_An_R,a_An_R,a_SpCo_G,3.22,,,
c_An_G,c_An_G,c_Co_G,1.502,,,
a_An_G,a_An_G,a_Co_R,3.486,,,
a_SpCo_B,a_SpCo_R,a_SpCo_B,4.07,,,
a_SpCo_R,a_Co_B,a_SpCo_R,1.334,,,
c_SpCo_R,c_SpCo_R,c_Tr,4.405,,,
a_CC,a_An_G,a_CC,2.201,,,
a_SpCo_B,a_SpCo_B,a_SpCo_G,1.636,,,
c_Tr,c_SpCo_B,c_Tr,4.886,,,
a_Tr,a_Co_R,a_Tr,0.968,,,
a_SpCo_B,a_SpCo_B,a_Tr,0.75,,,
a_An_R,a_An_R,a_Co_G,0.768,,,
a_CC,a_CC,a_An_B,0.684,,,
c_Tr,c_Tr,c_SpCo_G,3.602,,,
c_Co_R,c_Co_R,c_An_G,1.268,,,
a_An_R,a_Co_R,a_An_R,2.32,,,
a_An_R,a_Co_G,a_An_R,1.467,,,
c_An_R,c_Co_R,c_An_R,2.619,,,
c_An_R,c_SpCo_R,c_An_R,0.719,,,
c_An_G,c_SpCo_B,c_An_G,0.883,,,
a_CC,a_Tr,a_CC,1.017,,,
a_CC,a_CC,a_SpCo_G,0.834,,,
a_Co_B,a_SpCo_B,a_Co_B,1.868,,,
a_Co_R,a_SpCo_B,a_Co_R,4.521,,,
a_An_G,a_Co_B,a_An_G,1.701,,,
a_Co_R,a_Co_G,a_Co_R,2.92,,,
a_An_G,a_Co_R,a_An_G,2.869,,,
a_An_R,a_An_G,a_An_R,1.301,,,
a_Tr,a_Tr,a_SpCo_B,2.135,,,
a_Co_R,a_Co_B,a_Co_R,1.134,,,
a_SpCo_R,a_SpCo_R,a_Co_G,1.668,,,
c_CC,c_CC,c_SpCo_G,2.019,,,
c_Co_B,c_Tr,c_Co_B,1.267,,,
c_An_R,c_Tr,c_An_R,0.984,,,
c_Co_G,c_SpCo_B,c_Co_G,1.318,,,
c_Co_B,c_SpCo_R,c_Co_B,1.052,,,
c_An_R,c_SpCo_B,c_An_R,0.717,,,
c_Co_R,c_Co_B,c_Co_R,0.634,,,
c_An_B,c_Tr,c_An_B,1.051,,,
c_SpCo_R,c_SpCo_B,c_SpCo_R,3.886,,,
a_SpCo_R,a_SpCo_B,a_SpCo_R,1.201,,,
c_An_B,c_SpCo_G,c_An_B,0.634,,,
c_An_B,c_SpCo_R,c_An_B,0.834,,,
a_An_B,a_SpCo_B,a_An_B,1.235,,,
c_Cool,c_Cool,c_Warm,2.251,,,
a_An_G,a_SpCo_G,a_An_G,3.019,,,
a_An_B,a_SpCo_R,a_An_B,1.369,,,
c_SpCo_R,c_SpCo_R,c_Co_R,6.939,,,
a_Co_G,a_SpCo_B,a_Co_G,1.134,,,
a_An_B,a_An_G,a_An_B,0.718,,,
c_Co_G,c_SpCo_R,c_Co_G,2.919,,,
c_SpCo_G,c_SpCo_G,c_SpCo_B,1.334,,,
c_An_G,c_Co_G,c_An_G,0.634,,,
c_An_G,c_Tr,c_An_G,1.184,,,
a_CC,a_CC,a_SpCo_R,0.751,,,
a_Tr,a_Tr,a_Co_G,1.201,,,
a_SatH_R,a_SatL_R,a_SatH_R,2.002,,,
a_SatL_B,a_SatL_B,a_SatH_B,1.969,,,
a_An_G,a_Co_G,a_An_G,1.384,,,
c_Co_G,c_SpCo_G,c_Co_G,1.601,,,
a_An_B,a_Co_G,a_An_B,1.018,,,
c_CC,c_Tr,c_CC,1.167,,,
c_SatL_B,c_SatL_B,c_SatH_B,1.635,,,
c_SatH_G,c_SatL_G,c_SatH_G,0.167,,,
a_An_R,a_SpCo_R,a_An_R,5.454,,,
c_SpCo_R,c_CC,c_SpCo_R,3.821,,,
c_An_B,c_An_G,c_An_B,1.218,,,
c_An_R,c_SpCo_G,c_An_R,5.871,,,
a_Co_R,a_SpCo_G,a_Co_R,2.569,,,
a_SatH_G,a_SatL_G,a_SatH_G,1.034,,,
c_An_B,c_CC,c_An_B,1.084,,,
a_Warm,a_Cool,a_Warm,1.318,,,
c_Co_R,c_SpCo_G,c_Co_R,1.117,,,
c_Co_B,c_Co_G,c_Co_B,0.751,,,
a_Tr,a_Tr,a_SpCo_G,2.27,,,
c_CC,c_CC,c_SpCo_B,1.784,,,
a_SpCo_B,a_SpCo_G,a_SpCo_B,2.336,,,
c_An_B,c_SpCo_B,c_An_B,0.834,,,
a_An_B,a_An_B,a_An_R,1.167,,,
a_SpCo_B,a_SpCo_B,a_An_R,2.736,,,
c_An_B,c_Co_B,c_An_B,0.65,,,
a_An_B,a_Co_B,a_An_B,1.135,,,
a_CC,a_CC,a_Co_B,0.784,,,
a_An_B,a_SpCo_G,a_An_B,0.767,,,
c_SpCo_B,c_Tr,c_SpCo_B,1.001,,,
c_CC,c_CC,c_Co_G,0.717,,,
a_CC,a_CC,a_An_G,0.7,,,
c_Co_B,c_SpCo_G,c_Co_B,0.919,,,
c_An_B,c_An_B,c_An_R,1.485,,,
c_Co_B,c_Co_B,c_An_R,1.167,,,
a_SpCo_R,a_SpCo_G,a_SpCo_R,1.051,,,
a_CC,a_CC,a_An_R,0.767,,,
c_An_B,c_Co_G,c_An_B,0.801,,,
c_CC,c_CC,c_An_R,0.95,,,
a_SpCo_R,a_SpCo_R,a_Co_R,1.452,,,
c_An_G,c_An_G,c_An_R,0.7,,,
a_An_G,a_Tr,a_An_G,0.951,,,
a_SpCo_R,a_Tr,a_SpCo_R,1.468,,,
a_An_B,a_Co_R,a_An_B,0.717,,,
c_Co_R,c_SpCo_B,c_Co_R,1.868,,,
c_An_R,c_Co_G,c_An_R,3.637,,,
c_An_G,c_CC,c_An_G,2.553,,,
a_Co_B,a_SpCo_G,a_Co_B,1.1,,,
c_CC,c_CC,c_Co_B,1.769,,,
a_An_G,a_SpCo_B,a_An_G,2.402,,,
c_SatH_R,c_SatL_R,c_SatH_R,1.684,,,
c_SpCo_R,c_Tr,c_SpCo_R,1.285,,,
a_An_G,a_SpCo_R,a_An_G,2.452,,,
a_Co_R,a_Tr,a_Co_R,1.501,,,
a_Co_B,a_Tr,a_Co_B,1.017,,,
c_CC,c_CC,c_Co_R,1.218,,,
c_Co_G,c_Co_G,c_Co_R,1.769,,,
a_CC,a_CC,a_Co_G,0.767,,,
a_An_R,a_SpCo_G,a_An_R,1.468,,,
a_CC,a_CC,a_Co_R,1.151,,,
a_SpCo_G,a_SpCo_G,a_Co_G,2.102,,,
c_Tr,c_Tr,c_Co_G,1.001,,,
a_SpCo_R,a_SpCo_R,a_Co_B,0.917,,,
a_An_B,a_Tr,a_An_B,0.751,,,
a_Co_B,a_Co_G,a_Co_B,0.9,,,
c_An_G,c_SpCo_G,c_An_G,0.634,,,
c_An_G,c_SpCo_R,c_An_G,0.801,,,
a_An_R,a_Co_B,a_An_R,7.79,,,
c_An_G,c_Co_B,c_An_G,2.469,,,
c_SpCo_R,c_SpCo_G,c_SpCo_R,1.468,,,
c_Co_B,c_SpCo_B,c_Co_B,0.867,,,
a_An_R,a_Tr,a_An_R,1.985,,,
c_Co_R,c_Tr,c_Co_R,1.868,,,
a_CC,a_CC,a_SpCo_B,0.884,,,
c_An_B,c_Co_R,c_An_B,3.353,,,
c_Tr,c_Co_G,c_Tr,0,,,
c_SpCo_B,c_An_B,c_SpCo_B,1.218,,,
a_Tr,a_An_G,a_Tr,3.436,,,
c_Co_G,c_Co_G,c_CC,1.201,,,
c_Co_B,c_An_B,c_Co_B,1.635,,,
c_An_B,c_An_B,c_CC,2.902,,,
a_Co_G,a_An_R,a_Co_G,5.038,,,
c_Tr,c_An_R,c_Tr,1.385,,,
c_SpCo_G,c_An_B,c_SpCo_G,1.584,,,
a_Co_B,a_Co_B,a_SpCo_G,1.518,,,
c_Warm,c_Warm,c_Cool,2.819,,,
c_Tr,c_SpCo_R,c_Tr,4.07,,,
c_Tr,c_An_G,c_Tr,1.118,,,
c_SatH_B,c_SatH_B,c_SatL_B,1.502,,,
a_Tr,a_An_B,a_Tr,2.202,,,
c_SpCo_B,c_An_G,c_SpCo_B,2.301,,,
a_SpCo_B,a_An_B,a_SpCo_B,5.722,,,
c_Co_B,c_An_R,c_Co_B,1.284,,,
a_Co_B,a_Co_B,a_Tr,5.004,,,
a_Tr,a_Co_R,a_Tr,2.403,,,
c_An_R,c_An_R,c_CC,1.151,,,
a_Tr,a_SpCo_B,a_Tr,2.702,,,
c_Co_G,c_An_G,c_Co_G,1.335,,,
c_Co_G,c_Co_G,c_SpCo_R,1.901,,,
a_SatH_G,a_SatH_G,a_SatL_G,1.285,,,
c_Co_R,c_An_G,c_Co_R,1.634,,,
a_Co_R,a_An_B,a_Co_R,2.769,,,
c_Co_B,c_Co_B,c_Co_G,1.051,,,
a_Co_G,a_An_G,a_Co_G,2.069,,,
a_An_B,a_An_B,a_An_G,5.388,,,
a_Co_B,a_Co_B,a_SpCo_B,2.786,,,
a_SpCo_G,a_An_R,a_SpCo_G,2.635,,,
a_Tr,a_An_R,a_Tr,1.034,,,
a_Co_R,a_Co_R,a_SpCo_R,3.82,,,
a_Co_B,a_An_G,a_Co_B,2.62,,,
a_SpCo_G,a_SpCo_G,a_Tr,4.653,,,
a_Co_B,a_Co_R,a_Co_B,0.901,,,
a_Co_B,a_An_B,a_Co_B,1.385,,,
c_SpCo_R,c_SpCo_R,c_SpCo_B,1.234,,,
a_Co_B,a_Co_B,a_SpCo_R,1.551,,,
c_Co_R,c_Co_R,c_SpCo_B,1.518,,,
a_CC,a_Co_R,a_CC,3.103,,,
a_Co_R,a_Co_R,a_SpCo_B,3.62,,,
c_Co_B,c_Co_B,c_Tr,2.436,,,
a_Co_G,a_Co_R,a_Co_G,2.318,,,
a_SpCo_B,a_An_R,a_SpCo_B,1.335,,,
a_Co_G,a_An_B,a_Co_G,3.202,,,
c_SpCo_G,c_SpCo_B,c_SpCo_G,3.503,,,
a_CC,a_SpCo_R,a_CC,1.651,,,
c_SpCo_G,c_An_R,c_SpCo_G,1.251,,,
a_Co_B,a_An_R,a_Co_B,1.719,,,
c_Co_B,c_Co_R,c_Co_B,3.803,,,
a_Co_B,a_Co_B,a_Co_G,2.652,,,
c_SpCo_B,c_An_R,c_SpCo_B,0.951,,,
a_SpCo_G,a_SpCo_B,a_SpCo_G,3.036,,,
c_An_R,c_An_R,c_An_B,2.118,,,
c_Co_G,c_Co_G,c_SpCo_G,1.652,,,
c_CC,c_An_G,c_CC,1.734,,,
c_An_R,c_An_R,c_An_G,1.72,,,
a_Co_G,a_Co_G,a_SpCo_B,3.252,,,
c_SpCo_B,c_SpCo_B,c_CC,0.934,,,
c_Co_R,c_An_R,c_Co_R,0.851,,,
c_Co_B,c_Co_B,c_SpCo_B,1.134,,,
c_Co_B,c_An_G,c_Co_B,1.068,,,
c_An_B,c_An_B,c_An_G,2.702,,,
c_SpCo_G,c_SpCo_R,c_SpCo_G,2.402,,,
c_Co_R,c_Co_R,c_SpCo_R,1.134,,,
c_SatH_R,c_SatH_R,c_SatL_R,1.535,,,
a_SpCo_B,a_SpCo_R,a_SpCo_B,4.087,,,
c_SpCo_R,c_An_B,c_SpCo_R,1.301,,,
c_Co_B,c_Co_B,c_SpCo_G,0.834,,,
a_CC,a_CC,a_Tr,2.552,,,
a_SpCo_R,a_An_R,a_SpCo_R,2.736,,,
a_SpCo_B,a_An_G,a_SpCo_B,2.368,,,
c_Co_R,c_An_B,c_Co_R,1.101,,,
a_CC,a_Co_G,a_CC,1.401,,,
a_An_B,a_An_B,a_SpCo_G,1.402,,,
a_Co_R,a_An_R,a_Co_R,4.905,,,
a_SatH_R,a_SatH_R,a_SatL_R,2.935,,,
a_An_B,a_An_B,a_CC,3.486,,,
a_Co_R,a_Co_R,a_SpCo_G,3.353,,,
c_SpCo_R,c_An_G,c_SpCo_R,0.901,,,
c_SatH_G,c_SatH_G,c_SatL_G,1.001,,,
c_Co_R,c_Co_R,c_SpCo_G,1.852,,,
c_Co_G,c_An_R,c_Co_G,1.001,,,
a_An_G,a_An_R,a_An_G,1.685,,,
a_An_B,a_An_R,a_An_B,2.718,,,
c_SpCo_G,c_An_G,c_SpCo_G,1.001,,,
a_SpCo_G,a_SpCo_G,a_CC,2.853,,,
a_Co_B,a_Co_B,a_CC,0.917,,,
c_Tr,c_SpCo_B,c_Tr,1.268,,,
a_An_R,a_An_R,a_CC,1.418,,,
c_Co_G,c_An_B,c_Co_G,0.717,,,
c_SpCo_G,c_SpCo_G,c_CC,0.867,,,
a_SpCo_G,a_Co_G,a_SpCo_G,4.588,,,
c_Co_B,c_Co_B,c_SpCo_R,1.084,,,
a_Tr,a_SpCo_R,a_Tr,2.536,,,
c_Co_R,c_Co_R,c_Co_G,2.235,,,
a_SatL_B,a_SatH_B,a_SatL_B,3.152,,,
a_Co_G,a_Co_G,a_Tr,2.269,,,
c_SpCo_R,c_SpCo_R,c_CC,1.768,,,
a_CC,a_An_G,a_CC,2.67,,,
c_Tr,c_SpCo_G,c_Tr,1.301,,,
a_Co_R,a_An_G,a_Co_R,3.236,,,
c_Tr,c_An_B,c_Tr,1.151,,,
a_SpCo_G,a_An_G,a_SpCo_G,2.635,,,
a_SpCo_R,a_An_G,a_SpCo_R,2.736,,,
c_Tr,c_CC,c_Tr,0.834,,,
c_Co_R,c_Co_R,c_Tr,1.601,,,
c_Co_R,c_Co_R,c_CC,3.553,,,
c_Co_B,c_Co_B,c_CC,0.902,,,
c_SpCo_R,c_An_R,c_SpCo_R,1.284,,,
a_SpCo_B,a_SpCo_B,a_CC,1.735,,,
a_SpCo_R,a_Co_G,a_SpCo_R,4.27,,,
a_SpCo_R,a_SpCo_R,a_SpCo_G,1.401,,,
a_Warm,a_Warm,a_Cool,5.271,,,
a_An_B,a_An_B,a_SpCo_R,2.118,,,
c_Co_G,c_Co_G,c_SpCo_B,2.22,,,
a_SatL_B,a_SatL_B,a_SatH_B,2.335,,,
c_Tr,c_Tr,c_SpCo_B,2.886,,,
c_Co_R,c_Co_R,c_An_G,1,,,
c_SatH_G,c_SatL_G,c_SatH_G,1.001,,,
a_CC,a_CC,a_An_G,4.27,,,
c_Co_R,c_Co_R,c_An_B,0.818,,,
c_SpCo_G,c_SpCo_G,c_An_B,1.067,,,
a_Co_G,a_SpCo_B,a_Co_G,3.371,,,
c_SpCo_R,c_SpCo_R,c_An_B,0.733,,,
a_Co_G,a_SpCo_G,a_Co_G,1.952,,,
a_CC,a_CC,a_SpCo_G,2.636,,,
a_SpCo_R,a_SpCo_R,a_Co_G,1.768,,,
a_An_R,a_Co_G,a_An_R,3.686,,,
c_SpCo_B,c_SpCo_B,c_An_B,0.65,,,
c_Tr,c_Tr,c_An_G,1.001,,,
a_Co_B,a_SpCo_G,a_Co_B,1.451,,,
c_Co_G,c_Co_G,c_An_G,1.018,,,
a_Co_B,a_CC,a_Co_B,1.401,,,
a_An_B,a_Tr,a_An_B,2.787,,,
c_SpCo_G,c_Tr,c_SpCo_G,1.868,,,
c_SpCo_B,c_SpCo_B,c_An_R,3.553,,,
c_An_B,c_CC,c_An_B,1.234,,,
c_An_R,c_An_G,c_An_R,1.435,,,
c_SatH_R,c_SatL_R,c_SatH_R,4.97,,,
c_SpCo_G,c_SpCo_G,c_An_R,1.034,,,
a_CC,a_CC,a_SpCo_R,2.937,,,
c_Tr,c_Tr,c_An_R,0.884,,,
a_SatL_R,a_SatL_R,a_SatH_R,3.002,,,
a_Co_B,a_Co_B,a_An_B,1.018,,,
c_Co_G,c_CC,c_Co_G,0.967,,,
a_An_B,a_An_G,a_An_B,1.535,,,
a_SpCo_R,a_SpCo_G,a_SpCo_R,3.286,,,
c_Co_B,c_CC,c_Co_B,0.867,,,
c_Co_G,c_Co_G,c_An_R,1.201,,,
c_SpCo_R,c_SpCo_G,c_SpCo_R,1.485,,,
c_Co_B,c_SpCo_R,c_Co_B,1.769,,,
a_Tr,a_Tr,a_SpCo_B,2.452,,,
c_Co_R,c_CC,c_Co_R,0.851,,,
c_Tr,c_Tr,c_CC,0.884,,,
c_Co_G,c_SpCo_R,c_Co_G,1.584,,,
a_Tr,a_Tr,a_CC,1.601,,,
